typology,curve,candidate_frame,window_start,window_end
t2-3,curve_23,12,9,15
t2-3,curve_24,13,10,16
t2-3,curve_24,14,11,17
t2-3,curve_24,15,12,18
t2-3,curve_25,11,8,14
t2-3,curve_25,12,9,15
t2-3,curve_25,13,10,16
t2-3,curve_26,11,8,14
t2-3,curve_26,12,9,15
t2-3,curve_26,13,10,16
t2-3,curve_27,12,9,15
t2-3,curve_27,13,10,16
t2-3,curve_27,14,11,17
t2-3,curve_28,12,9,15
t2-3,curve_28,13,10,16
t2-3,curve_29,12,9,15
t2-3,curve_29,13,10,16
t2-3,curve_29,14,11,17
t2-3,curve_30,11,8,14
t2-3,curve_30,12,9,15
t2-3,curve_30,13,10,16
t2-3,curve_31,12,9,15
t2-3,curve_31,13,10,16
t2-3,curve_31,14,11,17
t2-3,curve_31,15,12,18
t2-3,curve_32,11,8,14
t2-3,curve_32,12,9,15
t2-3,curve_32,13,10,16
t2-3,curve_33,12,9,15
t2-3,curve_33,13,10,16
t2-3,curve_33,14,11,17
t2-3,curve_34,12,9,15
t2-3,curve_34,13,10,16
t2-3,curve_35,11,8,14
t2-3,curve_35,12,9,15
t2-3,curve_35,13,10,16
t2-3,curve_36,11,8,14
t2-3,curve_36,12,9,15
t2-3,curve_36,13,10,16
t2-3,curve_37,2,0,5
t2-3,curve_37,14,11,17
t2-3,curve_37,15,12,18
t2-3,curve_38,11,8,14
t2-3,curve_38,12,9,15
t2-3,curve_38,13,10,16
t2-3,curve_39,13,10,16
t2-3,curve_39,14,11,17
t2-3,curve_39,15,12,18
t2-3,curve_40,11,8,14
t2-3,curve_40,12,9,15
t2-3,curve_40,13,10,16
t2-3,curve_41,11,8,14
t2-3,curve_41,12,9,15
t2-3,curve_42,11,8,14
t2-3,curve_42,12,9,15
t2-3,curve_42,13,10,16
t2-3,curve_43,12,9,15
t2-3,curve_43,13,10,16
t2-3,curve_43,14,11,17
t2-3,curve_44,11,8,14
t2-3,curve_44,12,9,15
t2-3,curve_44,13,10,16
t2-3,curve_45,11,8,14
t2-3,curve_45,12,9,15
t2-3,curve_45,13,10,16
t2-3,curve_46,11,8,14
t2-3,curve_46,12,9,15
t2-3,curve_47,12,9,15
t2-3,curve_47,13,10,16
t2-3,curve_48,13,10,16
t2-3,curve_48,14,11,17
t2-3,curve_49,12,9,15
t2-3,curve_49,13,10,16
t2-3,curve_49,14,11,17
t2-3,curve_50,11,8,14
t2-3,curve_50,12,9,15
t2-3,curve_50,13,10,16
t2-3,curve_51,12,9,15
t2-3,curve_51,13,10,16
t2-3,curve_52,12,9,15
t2-3,curve_52,13,10,16
t2-3,curve_52,14,11,17
t2-3,curve_53,11,8,14
t2-3,curve_53,12,9,15
t2-3,curve_53,13,10,16
t2-3,curve_54,11,8,14
t2-3,curve_54,12,9,15
t2-3,curve_55,11,8,14
t2-3,curve_55,12,9,15
t2-3,curve_56,11,8,14
t2-3,curve_56,12,9,15
t2-3,curve_56,13,10,16
t2-3,curve_57,11,8,14
t2-3,curve_57,12,9,15
t2-3,curve_57,13,10,16
t2-3,curve_58,12,9,15
t2-3,curve_58,13,10,16
t2-3,curve_59,11,8,14
t2-3,curve_59,12,9,15
t2-3,curve_59,13,10,16
t2-3,curve_60,11,8,14
t2-3,curve_60,12,9,15
t2-3,curve_60,13,10,16
t2-3,curve_61,11,8,14
t2-3,curve_61,12,9,15
t2-3,curve_61,13,10,16
t2-3,curve_62,12,9,15
t2-3,curve_62,13,10,16
t2-3,curve_63,11,8,14
t2-3,curve_63,12,9,15
t2-3,curve_64,11,8,14
t2-3,curve_64,12,9,15
t2-3,curve_65,1,0,4
t2-3,curve_65,2,0,5
t2-3,curve_65,3,0,6
t2-3,curve_65,14,11,17
t2-3,curve_65,15,12,18
t2-3,curve_65,16,13,19
t2-3,curve_66,12,9,15
t2-3,curve_66,13,10,16
t2-3,curve_66,14,11,17
t2-3,curve_67,11,8,14
t2-3,curve_67,12,9,15
t2-3,curve_68,11,8,14
t2-3,curve_68,12,9,15
t2-3,curve_68,13,10,16
t2-3,curve_69,11,8,14
t2-3,curve_69,12,9,15
t2-3,curve_70,11,8,14
t2-3,curve_70,12,9,15
t2-3,curve_70,13,10,16
t2-3,curve_71,11,8,14
t2-3,curve_71,12,9,15
t2-3,curve_72,2,0,5
t2-3,curve_72,3,0,6
t2-3,curve_72,13,10,16
t2-3,curve_72,14,11,17
t2-3,curve_72,15,12,18
t2-3,curve_73,12,9,15
t2-3,curve_73,13,10,16
t2-3,curve_73,14,11,17
t2-3,curve_74,1,0,4
t2-3,curve_74,2,0,5
t2-3,curve_74,3,0,6
t2-3,curve_74,13,10,16
t2-3,curve_74,14,11,17
t2-3,curve_74,15,12,18
t2-3,curve_74,16,13,19
t2-3,curve_75,13,10,16
t2-3,curve_75,14,11,17
t2-3,curve_76,11,8,14
t2-3,curve_76,12,9,15
t2-3,curve_76,13,10,16
t2-3,curve_76,14,11,17
t2-3,curve_77,11,8,14
t2-3,curve_77,12,9,15
t2-3,curve_77,13,10,16
t2-3,curve_78,2,0,5
t2-3,curve_78,3,0,6
t2-3,curve_78,13,10,16
t2-3,curve_78,14,11,17
t2-3,curve_79,12,9,15
t2-3,curve_79,13,10,16
t2-3,curve_80,13,10,16
t2-3,curve_80,14,11,17
t2-3,curve_81,13,10,16
t2-3,curve_81,14,11,17
t2-3,curve_81,15,12,18
t2-3,curve_82,12,9,15
t2-3,curve_82,13,10,16
t2-3,curve_82,14,11,17
t2-3,curve_83,12,9,15
t2-3,curve_83,13,10,16
t2-3,curve_83,14,11,17
t2-3,curve_84,13,10,16
t2-3,curve_84,14,11,17
t2-3,curve_84,15,12,18
t2-3,curve_84,16,13,19
t2-3,curve_85,11,8,14
t2-3,curve_85,12,9,15
t2-3,curve_85,13,10,16
t2-3,curve_86,11,8,14
t2-3,curve_86,12,9,15
t2-3,curve_87,12,9,15
t2-3,curve_87,13,10,16
t2-3,curve_88,13,10,16
t2-3,curve_88,14,11,17
t2-3,curve_89,12,9,15
t2-3,curve_89,13,10,16
t2-3,curve_90,11,8,14
t2-3,curve_90,12,9,15
t2-3,curve_90,13,10,16
t2-3,curve_91,15,12,18
t2-3,curve_91,16,13,19
t2-3,curve_92,11,8,14
t2-3,curve_92,12,9,15
t2-3,curve_93,12,9,15
t2-3,curve_93,13,10,16
t2-3,curve_94,12,9,15
t2-3,curve_94,13,10,16
t2-3,curve_94,14,11,17
t2-3,curve_95,11,8,14
t2-3,curve_95,12,9,15
t2-3,curve_96,14,11,17
t2-3,curve_96,15,12,18
t2-3,curve_97,11,8,14
t2-3,curve_97,12,9,15
t2-3,curve_97,13,10,16
t2-3,curve_98,15,12,18
t2-3,curve_98,16,13,19
t2-3,curve_99,11,8,14
t2-3,curve_99,12,9,15
t2-3,curve_99,13,10,16
